Schema Element,TotalCount
http://www.wikidata.org/entity/Q127216,1
http://www.wikidata.org/entity/Q1272626,3
http://www.wikidata.org/entity/Q1273217,2
http://www.wikidata.org/entity/Q12737077,367
http://www.wikidata.org/entity/Q12739,2
http://www.wikidata.org/entity/Q127418,4
http://www.wikidata.org/entity/Q1274180,1
http://www.wikidata.org/entity/Q127448,271
http://www.wikidata.org/entity/Q12757,7
http://www.wikidata.org/entity/Q12760,2
http://www.wikidata.org/entity/Q1276157,2
http://www.wikidata.org/entity/Q127666,1
http://www.wikidata.org/entity/Q12769393,2
http://www.wikidata.org/entity/Q12772052,15
http://www.wikidata.org/entity/Q127724,2
http://www.wikidata.org/entity/Q12773225,39
http://www.wikidata.org/entity/Q127771,2
http://www.wikidata.org/entity/Q1278335,28
http://www.wikidata.org/entity/Q1278383,2
http://www.wikidata.org/entity/Q1278452,5
http://www.wikidata.org/entity/Q127849,6
http://www.wikidata.org/entity/Q12786121,2
http://www.wikidata.org/entity/Q12791,8
http://www.wikidata.org/entity/Q127933,2
http://www.wikidata.org/entity/Q12796,41
http://www.wikidata.org/entity/Q12799021,1
http://www.wikidata.org/entity/Q12799318,3
http://www.wikidata.org/entity/Q128001,2
http://www.wikidata.org/entity/Q1280061,1
http://www.wikidata.org/entity/Q12800682,8
http://www.wikidata.org/entity/Q12802,12
http://www.wikidata.org/entity/Q12806437,1
http://www.wikidata.org/entity/Q128093,3
http://www.wikidata.org/entity/Q128124,13
http://www.wikidata.org/entity/Q12813115,201
http://www.wikidata.org/entity/Q12813215,2
http://www.wikidata.org/entity/Q12816129,2
http://www.wikidata.org/entity/Q1281618,211
http://www.wikidata.org/entity/Q1282093,2
http://www.wikidata.org/entity/Q128234,3
http://www.wikidata.org/entity/Q12829,1
http://www.wikidata.org/entity/Q128406,2
http://www.wikidata.org/entity/Q1285463,29
http://www.wikidata.org/entity/Q128570,14
http://www.wikidata.org/entity/Q12857432,25
http://www.wikidata.org/entity/Q128581,30
http://www.wikidata.org/entity/Q12859263,7
http://www.wikidata.org/entity/Q12859788,1
http://www.wikidata.org/entity/Q128635,2
http://www.wikidata.org/entity/Q1286517,8
http://www.wikidata.org/entity/Q1286914,2
http://www.wikidata.org/entity/Q128709,4
http://www.wikidata.org/entity/Q128751,3
http://www.wikidata.org/entity/Q128758,27
http://www.wikidata.org/entity/Q12876,19
http://www.wikidata.org/entity/Q12883402,1
http://www.wikidata.org/entity/Q1288520,16
http://www.wikidata.org/entity/Q1288568,7
http://www.wikidata.org/entity/Q1289426,10
http://www.wikidata.org/entity/Q129,1
http://www.wikidata.org/entity/Q1290616,1
http://www.wikidata.org/entity/Q1291195,11
http://www.wikidata.org/entity/Q12912091,7
http://www.wikidata.org/entity/Q12916,10
http://www.wikidata.org/entity/Q1292103,5
http://www.wikidata.org/entity/Q1292119,1
http://www.wikidata.org/entity/Q129238,7
http://www.wikidata.org/entity/Q129264,4
http://www.wikidata.org/entity/Q129270,1
http://www.wikidata.org/entity/Q1293,2
http://www.wikidata.org/entity/Q1293220,1
http://www.wikidata.org/entity/Q1293536,1
http://www.wikidata.org/entity/Q129373,2
http://www.wikidata.org/entity/Q1294035,1
http://www.wikidata.org/entity/Q1294557,1
http://www.wikidata.org/entity/Q1294787,4
http://www.wikidata.org/entity/Q12948581,2
http://www.wikidata.org/entity/Q129535,1
http://www.wikidata.org/entity/Q129558,1
http://www.wikidata.org/entity/Q12961474,7
http://www.wikidata.org/entity/Q12973014,150
http://www.wikidata.org/entity/Q1297322,9
http://www.wikidata.org/entity/Q1298239,1
http://www.wikidata.org/entity/Q1298292,13
http://www.wikidata.org/entity/Q1298668,3
http://www.wikidata.org/entity/Q1298934,2
http://www.wikidata.org/entity/Q1299240,5
http://www.wikidata.org/entity/Q1299291,4
http://www.wikidata.org/entity/Q1299477,2
http://www.wikidata.org/entity/Q130,4
http://www.wikidata.org/entity/Q130003,100
http://www.wikidata.org/entity/Q13002315,2
http://www.wikidata.org/entity/Q130135,6
http://www.wikidata.org/entity/Q1301371,20
http://www.wikidata.org/entity/Q1301433,2
http://www.wikidata.org/entity/Q1301561,2
http://www.wikidata.org/entity/Q1302249,4
http://www.wikidata.org/entity/Q130232,68
http://www.wikidata.org/entity/Q1302471,8
http://www.wikidata.org/entity/Q13027888,15
http://www.wikidata.org/entity/Q130286,1
http://www.wikidata.org/entity/Q1303167,8
http://www.wikidata.org/entity/Q130368,7
http://www.wikidata.org/entity/Q1304193,1
http://www.wikidata.org/entity/Q1304270,8
http://www.wikidata.org/entity/Q130436,19
http://www.wikidata.org/entity/Q13058055,3
http://www.wikidata.org/entity/Q1306755,54
http://www.wikidata.org/entity/Q130693,1
http://www.wikidata.org/entity/Q1307,2
http://www.wikidata.org/entity/Q1307072,2
http://www.wikidata.org/entity/Q1307214,1
http://www.wikidata.org/entity/Q1307276,1
http://www.wikidata.org/entity/Q130741,2
http://www.wikidata.org/entity/Q1307492,1
http://www.wikidata.org/entity/Q1307560,5
http://www.wikidata.org/entity/Q130760,2
http://www.wikidata.org/entity/Q130825,1
http://www.wikidata.org/entity/Q13085,4
http://www.wikidata.org/entity/Q130857,37
http://www.wikidata.org/entity/Q1308737,2
http://www.wikidata.org/entity/Q130878,1
http://www.wikidata.org/entity/Q130901,6
http://www.wikidata.org/entity/Q1309431,14
http://www.wikidata.org/entity/Q130948,1
http://www.wikidata.org/entity/Q13099586,1
http://www.wikidata.org/entity/Q131,8
http://www.wikidata.org/entity/Q13100073,158
http://www.wikidata.org/entity/Q13100823,2
http://www.wikidata.org/entity/Q1310143,8
http://www.wikidata.org/entity/Q1310239,5
http://www.wikidata.org/entity/Q131026,4
http://www.wikidata.org/entity/Q131030,2
http://www.wikidata.org/entity/Q13107184,1
http://www.wikidata.org/entity/Q131084,2
http://www.wikidata.org/entity/Q131089,1
http://www.wikidata.org/entity/Q131093,4
http://www.wikidata.org/entity/Q1311,2
http://www.wikidata.org/entity/Q131110,11
http://www.wikidata.org/entity/Q1311186,1
http://www.wikidata.org/entity/Q131123,2
http://www.wikidata.org/entity/Q131132,1
http://www.wikidata.org/entity/Q131138,5
http://www.wikidata.org/entity/Q131172,1
http://www.wikidata.org/entity/Q131183,1
http://www.wikidata.org/entity/Q131186,7
http://www.wikidata.org/entity/Q1311896,2
http://www.wikidata.org/entity/Q1311958,40
http://www.wikidata.org/entity/Q13119823,1
http://www.wikidata.org/entity/Q1312,3
http://www.wikidata.org/entity/Q131201,2
http://www.wikidata.org/entity/Q131207,10
http://www.wikidata.org/entity/Q131212,2
http://www.wikidata.org/entity/Q131214,1
http://www.wikidata.org/entity/Q131222,1
http://www.wikidata.org/entity/Q131226,1
http://www.wikidata.org/entity/Q1312529,1
http://www.wikidata.org/entity/Q131263,2
http://www.wikidata.org/entity/Q131269,1
http://www.wikidata.org/entity/Q131272,4
http://www.wikidata.org/entity/Q131288,7
http://www.wikidata.org/entity/Q131303,2
http://www.wikidata.org/entity/Q1313096,3
http://www.wikidata.org/entity/Q131359,3
http://www.wikidata.org/entity/Q13136,12
http://www.wikidata.org/entity/Q13138621,3
http://www.wikidata.org/entity/Q131395,1
http://www.wikidata.org/entity/Q1314,23
http://www.wikidata.org/entity/Q131419,17
http://www.wikidata.org/entity/Q131436,25
http://www.wikidata.org/entity/Q131449,5
http://www.wikidata.org/entity/Q13147,5
http://www.wikidata.org/entity/Q131476,23
http://www.wikidata.org/entity/Q131480,2
http://www.wikidata.org/entity/Q1314879,2
http://www.wikidata.org/entity/Q131512,26
http://www.wikidata.org/entity/Q131517,1
http://www.wikidata.org/entity/Q131524,81
http://www.wikidata.org/entity/Q131539,15
http://www.wikidata.org/entity/Q131541,3
http://www.wikidata.org/entity/Q131569,67
http://www.wikidata.org/entity/Q131578,23
http://www.wikidata.org/entity/Q13158,1
http://www.wikidata.org/entity/Q131596,14
http://www.wikidata.org/entity/Q13163235,1
http://www.wikidata.org/entity/Q131647,1
http://www.wikidata.org/entity/Q131656,1
http://www.wikidata.org/entity/Q131669,177
http://www.wikidata.org/entity/Q13167641,1
http://www.wikidata.org/entity/Q131681,79
http://www.wikidata.org/entity/Q131683,1
http://www.wikidata.org/entity/Q1317251,2
http://www.wikidata.org/entity/Q1317260,1
http://www.wikidata.org/entity/Q131734,117
http://www.wikidata.org/entity/Q131742,11
http://www.wikidata.org/entity/Q131746,4
http://www.wikidata.org/entity/Q131748,5
http://www.wikidata.org/entity/Q131749,13
http://www.wikidata.org/entity/Q131755,33
http://www.wikidata.org/entity/Q131774,2
http://www.wikidata.org/entity/Q131790,23
http://www.wikidata.org/entity/Q1318295,33
http://www.wikidata.org/entity/Q13184,5
http://www.wikidata.org/entity/Q1318558,5
http://www.wikidata.org/entity/Q131877,4
http://www.wikidata.org/entity/Q1318941,8
http://www.wikidata.org/entity/Q13191,4
http://www.wikidata.org/entity/Q13196750,1
http://www.wikidata.org/entity/Q13199,11
http://www.wikidata.org/entity/Q132,9
http://www.wikidata.org/entity/Q1320047,14
http://www.wikidata.org/entity/Q132017,12
http://www.wikidata.org/entity/Q1320217,4
http://www.wikidata.org/entity/Q132050,61
http://www.wikidata.org/entity/Q1320721,1
http://www.wikidata.org/entity/Q1320830,6
http://www.wikidata.org/entity/Q1320847,2
http://www.wikidata.org/entity/Q1321,186
http://www.wikidata.org/entity/Q13212489,8
http://www.wikidata.org/entity/Q132137,1
http://www.wikidata.org/entity/Q132151,1
http://www.wikidata.org/entity/Q1321523,1
http://www.wikidata.org/entity/Q13217186,2
http://www.wikidata.org/entity/Q13217555,10
http://www.wikidata.org/entity/Q13217644,25
http://www.wikidata.org/entity/Q13217683,246
http://www.wikidata.org/entity/Q13218630,151
http://www.wikidata.org/entity/Q13218690,138
http://www.wikidata.org/entity/Q13218805,1
http://www.wikidata.org/entity/Q1321906,1
http://www.wikidata.org/entity/Q13219330,9
http://www.wikidata.org/entity/Q13219447,10
http://www.wikidata.org/entity/Q13219587,63
http://www.wikidata.org/entity/Q1321960,4
http://www.wikidata.org/entity/Q13219637,7
http://www.wikidata.org/entity/Q13219666,274
http://www.wikidata.org/entity/Q1322005,25
http://www.wikidata.org/entity/Q13220204,88
http://www.wikidata.org/entity/Q13220391,5
http://www.wikidata.org/entity/Q1322134,5
http://www.wikidata.org/entity/Q13221722,16
http://www.wikidata.org/entity/Q1322198,3
http://www.wikidata.org/entity/Q13222088,3
http://www.wikidata.org/entity/Q1322263,47
http://www.wikidata.org/entity/Q1322402,8
http://www.wikidata.org/entity/Q132241,50
http://www.wikidata.org/entity/Q13226383,27
http://www.wikidata.org/entity/Q132265,1
http://www.wikidata.org/entity/Q13226541,1
http://www.wikidata.org/entity/Q13228,2
http://www.wikidata.org/entity/Q1322949,2
http://www.wikidata.org/entity/Q132311,49
http://www.wikidata.org/entity/Q1323212,9
http://www.wikidata.org/entity/Q13233,14
http://www.wikidata.org/entity/Q13235160,25
http://www.wikidata.org/entity/Q1323565,1
http://www.wikidata.org/entity/Q132364,2
http://www.wikidata.org/entity/Q1323698,1
http://www.wikidata.org/entity/Q132377,8
http://www.wikidata.org/entity/Q1324355,2
http://www.wikidata.org/entity/Q132438,6
http://www.wikidata.org/entity/Q13253,2
http://www.wikidata.org/entity/Q1325447,1
http://www.wikidata.org/entity/Q132560,6
http://www.wikidata.org/entity/Q13258,2
http://www.wikidata.org/entity/Q13261,1
http://www.wikidata.org/entity/Q1326107,9
http://www.wikidata.org/entity/Q1326886,14
http://www.wikidata.org/entity/Q1326966,1
http://www.wikidata.org/entity/Q13270,1
http://www.wikidata.org/entity/Q1327300,1
http://www.wikidata.org/entity/Q1327461,1
http://www.wikidata.org/entity/Q1327500,2
http://www.wikidata.org/entity/Q13276,10
http://www.wikidata.org/entity/Q132781,7
http://www.wikidata.org/entity/Q132783,10
http://www.wikidata.org/entity/Q132814,1
http://www.wikidata.org/entity/Q132821,57
http://www.wikidata.org/entity/Q1328323,1
http://www.wikidata.org/entity/Q132834,1
http://www.wikidata.org/entity/Q132874,9
http://www.wikidata.org/entity/Q1328899,6
http://www.wikidata.org/entity/Q13290,1
http://www.wikidata.org/entity/Q132911,2
http://www.wikidata.org/entity/Q1329578,8
http://www.wikidata.org/entity/Q1329623,20
http://www.wikidata.org/entity/Q132987,2
http://www.wikidata.org/entity/Q13302,2
http://www.wikidata.org/entity/Q1330251,6
http://www.wikidata.org/entity/Q1330336,33
http://www.wikidata.org/entity/Q133036,2
http://www.wikidata.org/entity/Q133056,56
http://www.wikidata.org/entity/Q133067,11
http://www.wikidata.org/entity/Q133087,17
http://www.wikidata.org/entity/Q133105,3
http://www.wikidata.org/entity/Q1331380,48
http://www.wikidata.org/entity/Q133139,1
http://www.wikidata.org/entity/Q1331392,1
http://www.wikidata.org/entity/Q133153,7
http://www.wikidata.org/entity/Q133156,13
http://www.wikidata.org/entity/Q133163,6
http://www.wikidata.org/entity/Q13317,2
http://www.wikidata.org/entity/Q1331793,26
http://www.wikidata.org/entity/Q133212,2
http://www.wikidata.org/entity/Q133215,12
http://www.wikidata.org/entity/Q1332286,1
http://www.wikidata.org/entity/Q133250,10
http://www.wikidata.org/entity/Q133311,32
http://www.wikidata.org/entity/Q133327,1
http://www.wikidata.org/entity/Q133346,18
http://www.wikidata.org/entity/Q133363,4
http://www.wikidata.org/entity/Q1334294,2
http://www.wikidata.org/entity/Q1334300,2
http://www.wikidata.org/entity/Q133442,11
http://www.wikidata.org/entity/Q1334541,2
http://www.wikidata.org/entity/Q1334738,1
http://www.wikidata.org/entity/Q133485,22
http://www.wikidata.org/entity/Q133492,6
http://www.wikidata.org/entity/Q133500,6
http://www.wikidata.org/entity/Q133516,6
http://www.wikidata.org/entity/Q1335652,2
http://www.wikidata.org/entity/Q13357594,1
http://www.wikidata.org/entity/Q13357858,24
http://www.wikidata.org/entity/Q1335818,1
http://www.wikidata.org/entity/Q13359600,2
http://www.wikidata.org/entity/Q13360155,45
http://www.wikidata.org/entity/Q13360264,9
http://www.wikidata.org/entity/Q13360692,1
http://www.wikidata.org/entity/Q1336099,4
http://www.wikidata.org/entity/Q1336152,1
http://www.wikidata.org/entity/Q13365595,1
http://www.wikidata.org/entity/Q13366129,1
http://www.wikidata.org/entity/Q1336920,2
http://www.wikidata.org/entity/Q133696,3
http://www.wikidata.org/entity/Q1337073,3
http://www.wikidata.org/entity/Q133780,2
http://www.wikidata.org/entity/Q133792,4
http://www.wikidata.org/entity/Q13380226,1
http://www.wikidata.org/entity/Q133805,4
http://www.wikidata.org/entity/Q1338119,1
http://www.wikidata.org/entity/Q13381863,15
http://www.wikidata.org/entity/Q13381944,5
http://www.wikidata.org/entity/Q133823,8
http://www.wikidata.org/entity/Q13382576,168
http://www.wikidata.org/entity/Q13382608,11
http://www.wikidata.org/entity/Q133862,1
http://www.wikidata.org/entity/Q1338798,18
http://www.wikidata.org/entity/Q13388586,9
http://www.wikidata.org/entity/Q13390680,73
http://www.wikidata.org/entity/Q13391244,2
http://www.wikidata.org/entity/Q1339195,185
http://www.wikidata.org/entity/Q1339249,2
http://www.wikidata.org/entity/Q13393265,22
http://www.wikidata.org/entity/Q1339474,5
http://www.wikidata.org/entity/Q13396669,22
http://www.wikidata.org/entity/Q1339862,2
http://www.wikidata.org/entity/Q134,12
http://www.wikidata.org/entity/Q134003,2
http://www.wikidata.org/entity/Q13400960,4
http://www.wikidata.org/entity/Q13402009,38
http://www.wikidata.org/entity/Q13402998,5
http://www.wikidata.org/entity/Q13403037,1
http://www.wikidata.org/entity/Q134032,6
http://www.wikidata.org/entity/Q134041,2
http://www.wikidata.org/entity/Q13405470,1
http://www.wikidata.org/entity/Q13405588,1
http://www.wikidata.org/entity/Q1340643,9
http://www.wikidata.org/entity/Q13406463,521
http://www.wikidata.org/entity/Q13406554,99
http://www.wikidata.org/entity/Q13406660,1
http://www.wikidata.org/entity/Q1340700,1
http://www.wikidata.org/entity/Q13408009,9
http://www.wikidata.org/entity/Q13409250,13
http://www.wikidata.org/entity/Q13409536,2
http://www.wikidata.org/entity/Q13410400,5
http://www.wikidata.org/entity/Q13410447,6
http://www.wikidata.org/entity/Q13410520,6
http://www.wikidata.org/entity/Q134121,1
http://www.wikidata.org/entity/Q13414369,1
http://www.wikidata.org/entity/Q1341445,1
http://www.wikidata.org/entity/Q13414754,2
http://www.wikidata.org/entity/Q13414755,1
http://www.wikidata.org/entity/Q13414757,1
http://www.wikidata.org/entity/Q13414760,1
http://www.wikidata.org/entity/Q13414763,1
http://www.wikidata.org/entity/Q13414765,3
http://www.wikidata.org/entity/Q13414953,23
http://www.wikidata.org/entity/Q13415036,28
http://www.wikidata.org/entity/Q134152,10
http://www.wikidata.org/entity/Q134161,23
http://www.wikidata.org/entity/Q13416228,1
http://www.wikidata.org/entity/Q13416354,1
http://www.wikidata.org/entity/Q13417114,26
http://www.wikidata.org/entity/Q134172,10
http://www.wikidata.org/entity/Q13417250,5
http://www.wikidata.org/entity/Q13418253,7
http://www.wikidata.org/entity/Q134205,9
http://www.wikidata.org/entity/Q13423499,6
http://www.wikidata.org/entity/Q1342372,2
http://www.wikidata.org/entity/Q13423964,2
http://www.wikidata.org/entity/Q13427002,1
http://www.wikidata.org/entity/Q13427116,1
http://www.wikidata.org/entity/Q134293,1
http://www.wikidata.org/entity/Q1342955,2
http://www.wikidata.org/entity/Q134307,16
http://www.wikidata.org/entity/Q1343246,1
http://www.wikidata.org/entity/Q134390,11
http://www.wikidata.org/entity/Q13439060,1
http://www.wikidata.org/entity/Q1343997,1
http://www.wikidata.org/entity/Q1344,116
http://www.wikidata.org/entity/Q1344174,4
http://www.wikidata.org/entity/Q1344256,11
http://www.wikidata.org/entity/Q13442814,2430
http://www.wikidata.org/entity/Q134447,67
http://www.wikidata.org/entity/Q1344695,36
http://www.wikidata.org/entity/Q134479,2
http://www.wikidata.org/entity/Q1344963,3
http://www.wikidata.org/entity/Q1345234,1
http://www.wikidata.org/entity/Q13452408,2
http://www.wikidata.org/entity/Q134550,2
http://www.wikidata.org/entity/Q134556,603
http://www.wikidata.org/entity/Q134560,3
http://www.wikidata.org/entity/Q1345691,1
http://www.wikidata.org/entity/Q1346006,6
http://www.wikidata.org/entity/Q1346149,4
http://www.wikidata.org/entity/Q134626,6
http://www.wikidata.org/entity/Q1346342,1
http://www.wikidata.org/entity/Q1346408,1
http://www.wikidata.org/entity/Q13464614,2
http://www.wikidata.org/entity/Q1346923,2
http://www.wikidata.org/entity/Q13471665,3
http://www.wikidata.org/entity/Q13472585,2
http://www.wikidata.org/entity/Q13473501,7
http://www.wikidata.org/entity/Q1347367,7
http://www.wikidata.org/entity/Q134737,1
http://www.wikidata.org/entity/Q134768,208
http://www.wikidata.org/entity/Q13479982,118
http://www.wikidata.org/entity/Q1348006,9
http://www.wikidata.org/entity/Q134808,14
http://www.wikidata.org/entity/Q1348398,2
http://www.wikidata.org/entity/Q134851,9
http://www.wikidata.org/entity/Q134856,3
http://www.wikidata.org/entity/Q1348589,3
http://www.wikidata.org/entity/Q134862,4
http://www.wikidata.org/entity/Q1349015,1
http://www.wikidata.org/entity/Q1349227,4
http://www.wikidata.org/entity/Q1349648,30
http://www.wikidata.org/entity/Q134995,2
http://www.wikidata.org/entity/Q135,7
http://www.wikidata.org/entity/Q135005,1
http://www.wikidata.org/entity/Q135010,1
http://www.wikidata.org/entity/Q1350181,1
http://www.wikidata.org/entity/Q1350189,1
http://www.wikidata.org/entity/Q135022,3
http://www.wikidata.org/entity/Q1351282,1
http://www.wikidata.org/entity/Q1352019,1
http://www.wikidata.org/entity/Q1352230,6
http://www.wikidata.org/entity/Q13527031,1
http://www.wikidata.org/entity/Q13528155,1
http://www.wikidata.org/entity/Q1353183,1
http://www.wikidata.org/entity/Q13533432,1
http://www.wikidata.org/entity/Q13539802,4
http://www.wikidata.org/entity/Q135436,6
http://www.wikidata.org/entity/Q13554450,4
http://www.wikidata.org/entity/Q13561328,2
http://www.wikidata.org/entity/Q13561346,1
http://www.wikidata.org/entity/Q1356230,482
http://www.wikidata.org/entity/Q135637,1
http://www.wikidata.org/entity/Q1357601,9
http://www.wikidata.org/entity/Q1357761,2
http://www.wikidata.org/entity/Q1357964,11
http://www.wikidata.org/entity/Q1358,5
http://www.wikidata.org/entity/Q13580385,9
http://www.wikidata.org/entity/Q13582281,1
http://www.wikidata.org/entity/Q13582652,12
http://www.wikidata.org/entity/Q13582798,1
http://www.wikidata.org/entity/Q13586493,5
http://www.wikidata.org/entity/Q13587321,3
http://www.wikidata.org/entity/Q1358919,9
http://www.wikidata.org/entity/Q1359006,3
http://www.wikidata.org/entity/Q13590141,15
http://www.wikidata.org/entity/Q13593818,66
http://www.wikidata.org/entity/Q136,11
http://www.wikidata.org/entity/Q1360,4
http://www.wikidata.org/entity/Q13601825,4
http://www.wikidata.org/entity/Q13607440,7
http://www.wikidata.org/entity/Q1361086,5
http://www.wikidata.org/entity/Q1361088,2
http://www.wikidata.org/entity/Q1361400,1
http://www.wikidata.org/entity/Q1361551,1
http://www.wikidata.org/entity/Q1361583,2
http://www.wikidata.org/entity/Q1361758,15
http://www.wikidata.org/entity/Q136208,3
http://www.wikidata.org/entity/Q1362225,12
http://www.wikidata.org/entity/Q1362233,7
http://www.wikidata.org/entity/Q1362364,1
http://www.wikidata.org/entity/Q1362373,3
http://www.wikidata.org/entity/Q1362483,8
http://www.wikidata.org/entity/Q1363,1
http://www.wikidata.org/entity/Q1363145,6
http://www.wikidata.org/entity/Q13638192,74
http://www.wikidata.org/entity/Q1364,100
http://www.wikidata.org/entity/Q13641190,1
http://www.wikidata.org/entity/Q1364150,2
http://www.wikidata.org/entity/Q1364302,2
http://www.wikidata.org/entity/Q1364556,13
http://www.wikidata.org/entity/Q13648784,2
http://www.wikidata.org/entity/Q1365122,1
http://www.wikidata.org/entity/Q1365179,1
http://www.wikidata.org/entity/Q1365207,1
http://www.wikidata.org/entity/Q13653224,6
http://www.wikidata.org/entity/Q1365365,1
http://www.wikidata.org/entity/Q1365560,4
http://www.wikidata.org/entity/Q1365891,1
http://www.wikidata.org/entity/Q1366112,40
http://www.wikidata.org/entity/Q1366302,2
http://www.wikidata.org/entity/Q1366544,1
http://www.wikidata.org/entity/Q13667380,6
http://www.wikidata.org/entity/Q1367,23
http://www.wikidata.org/entity/Q1367821,21
http://www.wikidata.org/entity/Q1368,9
http://www.wikidata.org/entity/Q136822,11
http://www.wikidata.org/entity/Q1368409,7
http://www.wikidata.org/entity/Q136851,1
http://www.wikidata.org/entity/Q1368848,1
http://www.wikidata.org/entity/Q1368898,2
http://www.wikidata.org/entity/Q13691,3
http://www.wikidata.org/entity/Q13691604,1062
http://www.wikidata.org/entity/Q1369421,1
http://www.wikidata.org/entity/Q1369686,1
http://www.wikidata.org/entity/Q1369723,1
http://www.wikidata.org/entity/Q13698,6
http://www.wikidata.org/entity/Q1369832,1
http://www.wikidata.org/entity/Q137,10
http://www.wikidata.org/entity/Q13703,1
http://www.wikidata.org/entity/Q1370345,2
http://www.wikidata.org/entity/Q1370598,297
http://www.wikidata.org/entity/Q1371037,8
http://www.wikidata.org/entity/Q1371047,1
http://www.wikidata.org/entity/Q1371150,5
http://www.wikidata.org/entity/Q1371279,6
http://www.wikidata.org/entity/Q1371288,1
http://www.wikidata.org/entity/Q1371378,1
http://www.wikidata.org/entity/Q1371427,3
http://www.wikidata.org/entity/Q1371562,17
http://www.wikidata.org/entity/Q1371849,8
http://www.wikidata.org/entity/Q1371925,9
http://www.wikidata.org/entity/Q1372202,1
http://www.wikidata.org/entity/Q1372205,2
http://www.wikidata.org/entity/Q13723070,22
http://www.wikidata.org/entity/Q1372384,1
http://www.wikidata.org/entity/Q137341,1
http://www.wikidata.org/entity/Q13741,8
http://www.wikidata.org/entity/Q1375,1
http://www.wikidata.org/entity/Q137535,11
http://www.wikidata.org/entity/Q1375427,1
http://www.wikidata.org/entity/Q1375749,2
http://www.wikidata.org/entity/Q1377182,3
http://www.wikidata.org/entity/Q1377575,1
http://www.wikidata.org/entity/Q137773,73
http://www.wikidata.org/entity/Q1378139,1
http://www.wikidata.org/entity/Q1378470,2
http://www.wikidata.org/entity/Q1379672,10
http://www.wikidata.org/entity/Q138,18
http://www.wikidata.org/entity/Q1381899,6
http://www.wikidata.org/entity/Q1384677,3
http://www.wikidata.org/entity/Q13859551,2
http://www.wikidata.org/entity/Q138754,1
http://www.wikidata.org/entity/Q138775,1
http://www.wikidata.org/entity/Q13878858,2
http://www.wikidata.org/entity/Q138796,3
http://www.wikidata.org/entity/Q138858,11
http://www.wikidata.org/entity/Q1388797,1
http://www.wikidata.org/entity/Q139,18
http://www.wikidata.org/entity/Q1390,32
http://www.wikidata.org/entity/Q139106,2
http://www.wikidata.org/entity/Q1391125,5
http://www.wikidata.org/entity/Q1391145,1
http://www.wikidata.org/entity/Q1391175,1
http://www.wikidata.org/entity/Q1391517,2
http://www.wikidata.org/entity/Q1391582,1
http://www.wikidata.org/entity/Q13925462,1
http://www.wikidata.org/entity/Q1392674,1
http://www.wikidata.org/entity/Q13928782,1
http://www.wikidata.org/entity/Q13930359,7
http://www.wikidata.org/entity/Q1393324,1
http://www.wikidata.org/entity/Q1393724,7
http://www.wikidata.org/entity/Q1394476,7
http://www.wikidata.org/entity/Q1394988,2
http://www.wikidata.org/entity/Q1395034,1
http://www.wikidata.org/entity/Q13955,175
http://www.wikidata.org/entity/Q13955118,1
http://www.wikidata.org/entity/Q139677,352
http://www.wikidata.org/entity/Q13968659,1
http://www.wikidata.org/entity/Q1397,387
http://www.wikidata.org/entity/Q13974070,1
http://www.wikidata.org/entity/Q1397808,12
http://www.wikidata.org/entity/Q1398920,2
http://www.wikidata.org/entity/Q1399486,1
http://www.wikidata.org/entity/Q1399576,1
http://www.wikidata.org/entity/Q13997861,7
http://www.wikidata.org/entity/Q140,223
http://www.wikidata.org/entity/Q14001,7
http://www.wikidata.org/entity/Q1400264,2
http://www.wikidata.org/entity/Q1400612,4
http://www.wikidata.org/entity/Q1400853,89
http://www.wikidata.org/entity/Q1401195,2
http://www.wikidata.org/entity/Q1401485,5
http://www.wikidata.org/entity/Q1401527,4
http://www.wikidata.org/entity/Q14018439,1
http://www.wikidata.org/entity/Q1401891,3
http://www.wikidata.org/entity/Q1402078,2
http://www.wikidata.org/entity/Q140247,25
http://www.wikidata.org/entity/Q14025305,2
http://www.wikidata.org/entity/Q1402561,5
http://www.wikidata.org/entity/Q1402592,10
http://www.wikidata.org/entity/Q1403107,8
http://www.wikidata.org/entity/Q14037025,2
http://www.wikidata.org/entity/Q1404066,3
http://www.wikidata.org/entity/Q1404101,1
http://www.wikidata.org/entity/Q1404150,8
http://www.wikidata.org/entity/Q1404207,2
http://www.wikidata.org/entity/Q140588,1
http://www.wikidata.org/entity/Q1406,59
http://www.wikidata.org/entity/Q1406331,18
http://www.wikidata.org/entity/Q140686,13
http://www.wikidata.org/entity/Q1406904,2
http://www.wikidata.org/entity/Q1406985,2
http://www.wikidata.org/entity/Q1407225,8
http://www.wikidata.org/entity/Q14073567,8
http://www.wikidata.org/entity/Q14075,2
http://www.wikidata.org/entity/Q14076,1
http://www.wikidata.org/entity/Q1408288,1
http://www.wikidata.org/entity/Q14083157,1
http://www.wikidata.org/entity/Q1408475,2
http://www.wikidata.org/entity/Q14085739,1
http://www.wikidata.org/entity/Q1410110,1
http://www.wikidata.org/entity/Q141022,1
http://www.wikidata.org/entity/Q1410668,5
http://www.wikidata.org/entity/Q14116,3
http://www.wikidata.org/entity/Q1411808,1
http://www.wikidata.org/entity/Q1411945,8
http://www.wikidata.org/entity/Q1412,38
http://www.wikidata.org/entity/Q1412219,2
http://www.wikidata.org/entity/Q1412224,3
http://www.wikidata.org/entity/Q1412364,1
http://www.wikidata.org/entity/Q1412403,2
